hdp_shardid,skclientkey,medid,medfulname
35,10352,176988,doxepin (SINEquan) 10 mg Cap
35,10352,160187,loxapine (LOXITANE) 10 mg Cap
35,10352,102570,acetaZOLAMIDE (DIAMOX) 250 mg Tab
35,10352,176649,hyaluronidase 150 Units (1 mL) Vial
35,10352,177022,pramipexole (MIRAPEX) 0.5 mg Tab
35,10352,176966,Sodium & Potassium Phosphates (NEUTRA-PHOS) Packet
35,10352,177799,paliperidone palmitate (INVEGA SUSTENNA) 156 mg/mL (1.5 mL) Syringe
35,10352,101293,dextrose 5% (D5W) (100 mL) IVPB
35,10352,142047,morphine (PF) (morphine (PF)) 0.5 mg (1 mL) Vial
35,10352,176963,CYCLOSPORINE 0.05 % EYE DROPS IN A DROPPERETTE (RESTASIS) Bottle
35,10352,156201,"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION Vial"
35,10352,141069,triamcinolone acetonide (KENALOG) 10 mg (1 mL) Vial
35,10352,176348,cetuximab (ERBITUX) 2 mg/mL (100 mL) Vial
35,10352,177055,potassium chloride ER (KLOR-CON) 8 mEq Tab
35,10352,102190,AMOXICILLIN 500 MG-POTASSIUM CLAVULANATE 125 MG (AUGMENTIN) Tab
35,10352,176940,chloral hydrate (SOMNOTE) 500 mg Cap
35,10352,176126,risperiDONE (risperDAL CONSTA) 37.5 mg (2 mL) Syringe
35,10352,151043,MANNITOL 20 % INTRAVENOUS SOLUTION (OSMITROL) BAG
35,10352,100052,ATRACURIUM 10 MG/ML INTRAVENOUS SOLUTION Vial
35,10352,175935,aMILoride (MIDAMOR) 5 mg Tab
35,10352,160292,enoxaparin (LOVENOX) 60 mg (0.6 mL) Syringe
35,10352,102989,misoprostol (CYTOTEC) 200 mcg Tab
35,10352,176101,ibandronate (BONIVA) 3 mg (3 mL) Syringe
35,10352,101634,hydrocortisone (CORTEF) 20 mg Tab
35,10352,102994,lidocaine 2% (lidocaine) (20 mL) Vial
35,10352,142040,morphine ER (MS CONTIN) 30 mg Tab
35,10352,100064,acetaminophen (acetaminophen) 80 mg (0.8 mL) Bottle
35,10352,151044,dextrose 10 % Parenteral Solution (dextrose 10 % Parenteral Solution) 10 % BAG
35,10352,178031,sodium polystyrene sulfon-sorb (KIONEX) 15 g (60 mL) Bottle
35,10352,101374,sodium chloride 0.9% (sodium chloride 0.9%) (1000 mL) IVPB
35,10352,178003,Oxandrolone (OXANDRIN) 2.5 mg
35,10352,177341,zolpidem (AMBIEN) 2.5 mg Half-Tablet
35,10352,142078,HYDROmorphone (DILAUDID) 2 mg (1 mL) Vial
35,10352,176858,tocilizumab (tocilizumab) (4 mL)
35,10352,159198,vitamin E (vitamin E) 100 Units Cap
35,10352,178115,polidocanol (ASCLERA) 10 mg (2 mL) Ampule
35,10352,176477,OLANZapine (zyPREXA) 10 mg Vial
35,10352,159206,DIMETHYL SULFOXIDE 50 % INTRAVESICAL SOLUTION (DMSO) Vial
35,10352,170230,darbepoetin alfa-polysorbate (ARANESP) 60 mcg (1 mL) Syringe
35,10352,176347,abacavir-lamiVUDine 600mg-300mg (EPZICOM) Tab
35,10352,159304,reteplase (RETAVASE) Package
35,10352,102645,fluphenazine (PROLIXIN) 1 mg Tab
35,10352,143035,BACITRACIN 500 UNIT/GRAM EYE OINTMENT (OPHTHALMIC) (3.5 g) Tube
35,10352,176917,remifentanil (ULTIVA) 1 mg (1 mL) Vial
35,10352,176650,potassium chloride ER (KLOR-CON) 10 mEq Tab
35,10352,160163,trypsin-balsam-castor oil (GRANULEX) Can
35,10352,176261,ondansetron (ZOFRAN) 4 mg Tab
35,10352,176037,nelfinavir (VIRACEPT) 625 mg Tab
35,10352,170180,topiramate (topAMAX) 25 mg Tab
35,10352,102384,isosorbide dinitrate ER (ISOCHRON) 40 mg Tab
35,10352,176008,pregabalin (LYRICA) 100 mg Cap
35,10352,176180,citric acid 500mg-sodium citrate 334mg/5mL (BICITRA) (30 mL) UDC
35,10352,8,VERAPAMIL 2.5 MG/ML INTRAVENOUS SOLUTION (ISOPTIN) Vial
35,10352,177698,HPV vaccine (9-Valent) (GARDASIL) 0.5 mL Vial
35,10352,177351,medroxyPROGESTERone (DEPO-PROVERA) 400 mg (1 mL) Vial
35,10352,177186,LEVALBUTEROL HFA 45 MCG INHALER (XOPENEX HFA) 45 mcg (1 INHALER) Inhaler
35,10352,156200,"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION 12.5 g (50 mL) Bag/Vial"
35,10352,177129,TRIAMCINOLONE ACETONIDE 0.025 % LOTION (KENALOG) Bottle
35,10352,67,mesalamine (ROWASA) Bottle
35,10352,159336,venlafaxine ER (EFFEXOR-XR) 75 mg Cap
35,10352,102424,predniSONE (old cdm) (DELTASONE) 1 mg Tab
35,10352,177325,ceFAZolin (ANCEF) 1 g Vial
35,10352,177521,nabumetone (RELAFEN) 750 mg Tab
35,10352,100258,doxapram (DOPRAM) 400 mg (20 mL) Vial
35,10352,170250,nabumetone (RELAFEN) 500 mg Tab
35,10352,159051,PHENYLEPHRINE 1 % NASAL SPRAY (NEO-SYNEPHRINE) Bottle
35,10352,130050,pamidronate (AREDIA) 30 mg (10 mL) Vial
35,10352,100861,surgical lubricant (SURGILUBE) Tube
35,10352,epikey,KEYS - EPIDURAL EACH
35,10352,177230,ondansetron ODT (ZOFRAN-ODT) 2 mg Half-Tablet
35,10352,keyspca,Keys - PCA EACH
35,10352,159001,metFORMIN (GLUCOPHAGE) 500 mg Tab
35,10352,160283,dolasetron (ANZEMET) 100 mg Tab
35,10352,KEYRXP,KEY - RX PAPER Key
35,10352,176730,iohexol 350 mg/mL (OMNIPAQUE) (75 mL) Bottle
35,10352,OEB,EYE BOX KIT
35,10352,150075,RIBAVIRIN 6 GRAM SOLUTION FOR INHALATION (VIRAZOLE) 6 g (1 INHALER) Inhaler
35,10352,177303,nystatin (MYCOSTATIN) 100000 Units/mL (473 mL)
35,10352,102357,cyclobenzaprine (FLEXERIL) 10 mg Tab
35,10352,176993,SODIUM ACETATE 4 MEQ/ML INTRAVENOUS SOLUTION Vial
35,10352,151145,propofol (DIPRIVAN) 1000 mg (100 mL) Vial
35,10352,160138,diltiazem (CARDIZEM) 50 mg (10 mL) Vial
35,10352,160528,flecainide (TAMBOCOR) 150 mg Tab
35,10352,177461,prasugrel (Effient) 10 mg Tab
35,10352,mrn1407374,GILCHRIST_BABYGIRL_NEONATAL_MORPHINE Oral Syringe
35,10352,101761,mexiletine (MEXITIL) 150 mg Cap
35,10352,102161,cefUROXime (CEFTIN) 250 mg Tab
35,10352,170146,lactobacillus acidophilus  (FLORANEX) 1 Million Cells Tab
35,10352,158101,sodium polystyrene-sorbitol (SPS WITH SORBITOL) 15 g (60 mL) Bottle
35,10352,160347,magnesium hydroxide (MILK OF MAGNESIA) 400 mg (30 mL) UDC
35,10352,176444,atazanavir (REYATAZ) 300 mg Cap
35,10352,175829,pegaptanib (MACUGEN) (0.09 mL)
35,10352,170248,midodrine (PROAMATINE) 2.5 mg Tab
35,10352,159147,levothyroxine (SYNTHROID) 175 mcg Tab
35,10352,101870,"phytonadione (vitamin K, MEPHYTON) 5 mg Tab"
35,10352,176021,OLANZapine (ODT) (zyPREXA ZIDIS) 10 mg Tab
35,10352,101662,levothyroxine (SYNTHROID) 150 mcg Tab
35,10352,PEPHIGH,PEP HIGH KIT
35,10352,177247,risperiDONE (risperDAL) 0.125 mg Half-Tablet
35,10352,102337,furosemide (LASIX) 20 mg Tab
35,10352,170198,amoxicillin 600mg -clavulanate 42.9 mg / 5 ml (AUGMENTIN ES) Bottle
35,10352,PSRT,Patient Specific Respiratory (Patient Specific Respiratory) EACH
35,10352,178293,fentaNYL 2000mcg/100ml 0.9% NaCl (20 mcg/mL) (SUBLIMAZE) 2000 mcg (100 mL) BAG
35,10352,175957,dicyclomine (BENTYL) 20 mg Tab
35,10352,160261,TIMOLOL 0.5 % EYE GEL FORMING SOLUTION (TIMOPTIC-XE) Bottle
35,10352,177218,HYDROmorphone (PF) (DILAUDID) 1 mg (1 mL) Ampule
35,10352,152020,"bupivacaine-EPINEPHrine 0.5%-1:200,000 (MARCAINE 0.5% / SENSORCAINE W EPI) (30 mL) Vial"
35,10352,160201,montelukast (SINGULAIR) 10 mg Tab
35,10352,175830,HYDROcodone 10 MG-ACETAMINOPHEN 325 MG (NORCO) Tab
35,10352,178048,mesalamine (with delayed release tablets inside) (DELZICOL) 400 mg Cap
35,10352,101202,meningococcal (MENOMUNE) 50 mcg Syringe
35,10352,177193,medroxyPROGESTERone (DEPO-PROVERA) 150 mg (1 mL) Syringe
35,10352,101725,methylergonovine (METHERGINE) 0.2 mg Tab
35,10352,176641,oxyCODONE-ACETAMINOPHEN 10 MG-325 MG (PERCOCET) Tab
35,10352,159184,granisetron (KYTRIL) 1 mg Tab
35,10352,177376,salmon oil-omega-3 fatty acids (salmon oil-omega-3 fatty acids) Cap
35,10352,101460,carBAMazepine (TEGretol) 200 mg Tab
35,10352,176368,sodium hyaluronate (HEALON) 4 mg (0.4 mL) Syringe
35,10352,160401,darbepoetin alfa-polysorbate (ARANESP) 300 mcg (0.6 mL) Syringe
35,10352,176505,aztreonam (AZACTAM) 1 g (50 mL) IVPB
35,10352,178033,"lidocaine-EPINEPHrine 1%-1:100,000 (lidocaine-EPINEPHrine 1%-1:100,000) (30 mL) Vial"
35,10352,101217,lidocaine 2% (URO-JET) (10 mL) Vial
35,10352,160457,cyproheptadine (PERIACTIN) 4 mg Tab
35,10352,159273,levofloxacin (LEVAQUIN) 250 mg Tab
35,10352,101948,terbutaline (BRETHINE) 5 mg Tab
35,10352,176692,"insulin regular (humuLIN R, novoLIN R) 300 Units (3 mL) Vial"
35,10352,177245,verapamil ER (VERELAN PM) 120 mg Cap
35,10352,100770,phenylephrine (NEO-SYNEPHRINE) 10 mg (1 mL) Vial
35,10352,102991,lidocaine 2% (lidocaine) (10 mL) Ampule
35,10352,102155,bisacodyl DR (DULCOLAX) 5 mg Tab
35,10352,176971,mineral oil (HYDROPHOR) (25 mL) Bottle
35,10352,177396,potassium chloride ER (MICRO-K) 10 mEq Cap
35,10352,176622,hyaluronic acid (HYLAN) 48 mg (6 mL) Syringe
35,10352,159016,divalproex DR (DEPAKOTE) 125 mg Tab
35,10352,175847,darbepoetin alfa-polysorbate (ARANESP) 60 mcg (1 mL) Syringe
35,10352,177981,FLUZONE (36 MONTHS AND OLDER) (FLUZONE (36 MONTHS AND OLDER)) 0.5 mL Syringe
35,10352,101201,HYDROCORTISONE 1 % TOPICAL CREAM (hydrocortisone cream) 1 % Tube
35,10352,159221,calcium carbonate (TUMS) 500 mg Tab
35,10352,176165,carBAMazepine ER (TEGretol) 400 mg Tab
35,10352,TESTBABY,***TESTBABY*** (***TESTBABY***) Oral Syringe
35,10352,102014,albuterol (PROVENTIL) 4 mg Tab
35,10352,PSMR,Patient Specific Refrigerator EACH
35,10352,101355,calcium chloride (calcium chloride) 1 g (10 mL) Syringe
35,10352,176979,dimercaprol (BAL in 10% Oil) 100 mg (1 mL) Vial
35,10352,100705,podophyllum resin 25% (PODOCON) 25 % (15 mL) Bottle
35,10352,110305,penicillin V potassium (VEETID) 250 mg (5 mL) Bottle
35,10352,OSSPR,"KEYS, OSS PROCEDURE RM (OSS PROCEDURE RM KEYS) Key"
35,10352,177262,ondansetron (ZOFRAN) 2 mg Half-Tablet
35,10352,102349,glyBURIDE (DIABETA) 5 mg Tab
35,10352,141065,triamcinolone acetonide (KENALOG-40) 200 mg (5 mL) Vial
35,10352,176335,insulin lispro (humaLOG) 1000 Units (10 mL) Vial
35,10352,170301,lansoprazole ODS (PREVACID SOLUTAB) 30 mg Tab
35,10352,176996,triamcinolone acetonide (KENALOG) 0.5 % (15 g) Tube
35,10352,178045,sugammadex (sugammadex) 100 mg/mL (5 mL) Vial
35,10352,178290,penicillin G (penicillin G) 2.5 Million Units (100 mL)
35,10352,176039,imipenem-cilastatin (PRIMAXIN) 250 mg Vial
35,10352,177869,donepezil (ARICEPT) 10 mg Tab
35,10352,15,magnesium hydroxide (MILK OF MAGNESIA) Bottle
35,10352,175881,phytonadione (vitamin K) 1 mg (0.5 mL) Syringe
35,10352,176299,OLOPATADINE 0.1 % EYE DROPS (PATANOL) Bottle
35,10352,177717,methylphenidate (RITALIN) 2.5 mg Half-Tablet
35,10352,100105,chloramphenicol (CHLOROMYCETIN) 1 g Vial
35,10352,177228,metFORMIN (GLUCOPHAGE) 250 mg Half-Tablet
35,10352,177061,thioridazine (MELLARIL) 25 mg Tab
35,10352,177202,white petrolatum-mineral oil (white petrolatum-mineral oil) Tube
35,10352,102549,fluconazole (DIFLUCAN) 100 mg Tab
35,10352,150005,diltiazem CD (CARDIZEM CD) 300 mg Cap
35,10352,160460,dipyridamole-aspirin 200mg 25mg ER (AGGRENOX) Cap
35,10352,177406,protriptyline (VIVACTIL) 10 mg Tab
35,10352,176824,ALPRAZolam (XANAX) 0.125 mg Half-Tablet
35,10352,140180,pilocarpine 2% (PILOCAR) (15 mL) Bottle
35,10352,176111,octreotide (sandoSTATIN LAR DEPOT) 10 mg Vial
35,10352,102905,aspirin chewable (aspirin) 81 mg Tab
35,10352,101763,mexiletine (MEXITIL) 250 mg Cap
35,10352,176756,denosumab  (XGEVA ) 120 mg (1.7 mL) Vial
35,10352,110175,"lisinopril (PRINIVIL,ZESTRIL) 5 mg Tab"
35,10352,176209,LORazepam (ATIVAN) 2 mg (1 mL) Syringe
35,10352,159183,fexofenadine 60 mg Tablet (ALLEGRA 60 mg Tablet) 60 mg
35,10352,159057,dihydroergotamine (DHE) 1 mg (1 mL) Vial
35,10352,176014,"lidocaine-EPINEPHrine 1%-1:200,000 (10 mL) Vial"
35,10352,176399,"phytonadione (vitamin K, MEPHYTON) 2.5 mg Half-Tablet"
35,10352,160132,corticotropin (ATHACAR H.P.) 400 Units (5 mL) Vial
35,10352,160215,OLANZapine (zyPREXA) 5 mg Tab
35,10352,159800,cyanocobalamin (vitamin B12) 1000 mcg Tab
35,10352,100685,mineral oil (mineral oil) Vial
35,10352,102796,verapamil (CALAN) 80 mg Tab
35,10352,177343,atropine (atropine) 1 mg (1 mL) Vial
35,10352,177588,zoledronic acid (RECLAST) 0.05 mg/mL
35,10352,160526,ARIPiprazole (ABILIFY) 10 mg Tab
35,10352,178186,fluticasone-vilanterol 200-25 mcg (BREO ELLIPTA) (1 INHALER) Inhaler
35,10352,160602,carBAMazepine ER (TEGretol) 200 mg Tab
35,10352,160179,lamiVUDine 10 mg/mL (EPIVIR) (240 mL) Bottle
35,10352,101882,prazosin (MINIPRESS) 1 mg Cap
35,10352,102257,diazepam (VALIUM) 10 mg Tab
35,10352,177180,hyoscyamine SL (SYMAX) 0.125 mg Tab
35,10352,177627,leuprolide (LUPRON) 7.5 mg
35,10352,176768,penicillin G benzathine (BICILLIN) 600000 Units (1 mL) Syringe
35,10352,177378,dextromethorphan-guaifenesin 5ml u/d (5 mL) UDC
35,10352,176352,torsemide (DEMADEX) 20 mg Tab
35,10352,110330,nadolol (CORGARD) 40 mg Tab
35,10352,142057,fentaNYL 100 MCG/HR TRANSDERMAL (DURAGESIC) 100 mcg (1 PATCH) PATCH
35,10352,175893,acetaminophen (TYLENOL) 100 mg/mL (15 mL) Bottle
35,10352,101557,disopyramide (NORPACE) 100 mg Cap
35,10352,176300,POTASSIUM CHLORIDE IN 0.9 % SODIUM CHLORIDE INTRAVENOUS 40 mEq (1000 mL) BAG
35,10352,103110,SODIUM CHLORIDE 0.65 % NASAL SPRAY AEROSOL (OCEAN) Bottle
35,10352,176473,"ciprofloxacin-dexamethasone 0.3-0.1 % Drops, Suspension (CIPRODEX 0.3-0.1 % Drops, Suspension) 1 DROP"
35,10352,102340,furosemide (LASIX) 40 mg Tab
35,10352,415160015,Pedialyte Bottle
35,10352,102954,guaiFENesin 100mg-codeine 10mg (ROBITUSSIN AC) (5 mL) UDC
35,10352,110322,SORBITOL 70 % SOLUTION (sorbitol) Bottle
35,10352,177425,phenylephrine (NEO-SYNEPHRINE) 20 mg (250 mL) IVPB
35,10352,N95,N95 Mask EACH
35,10352,159344,oprelvekin (NEUMEGA) 5 mg Vial
35,10352,151007,ciprofloxacin (CIPRO) 400 mg (200 mL) IVPB
35,10352,177595,Pedialyte Bottle
35,10352,176483,magnesium oxide (MAG-OX) 200 mg Half-Tablet
35,10352,177323,oseltamivir (TAMIFLU) 30 mg Cap
35,10352,160308,nalOXone (NARCAN) 2 mg (2 mL) Syringe
35,10352,176900,"ondansetron 8 mg Tablet, Rapid Dissolve (ZOFRAN-ODT 8 mg Tablet, Rapid Dissolve) 8 mg"
35,10352,159260,simvastatin (ZOCOR) 5 mg Tab
35,10352,175824,atorvastatin (LIPITOR) 80 mg Tab
35,10352,142048,morphine (PF) (morphine (PF)) 1 mg (1 mL) Vial
35,10352,157960,clarithromycin (BIAXIN) 250 mg Tab
35,10352,159156,heparin (heparin) 1000 Units (1 mL) Vial
35,10352,160527,dexmedetomidine (PRECEDEX) 200 mcg (2 mL)
35,10352,177252,hydrocortisone (solu-CORTEF) 100 mg Vial
35,10352,178036,sodium polystyrene (KAYEXALATE) 15 g (60 mL) Bottle
35,10352,100547,LORazepam (ATIVAN) 2 mg (1 mL) Vial
35,10352,152028,"bupivacaine-EPINEPHrine 0.5%-1:200,000 (30 mL) (MARCAINE 0.5% / SENSORCAINE W EPI) 0.5 % (30 mL) Vial"
35,10352,176159,gentamicin - PREMIX 120 mg (100 mL) IVPB
35,10352,177427,oxyCODONE-ACETAMINOPHEN 2.5 MG-162.5 MG HALF (PERCOCET) Half-Tablet
35,10352,160532,morphine (Immediate Release) 15 mg Tab
35,10352,176013,magnesium sulfate 4 mEq/mL (magnesium sulfate) (20 mL) Vial
35,10352,176308,perflutren lipid microspheres (DEFINITY) 1.1 mg/mL (2 mL)
35,10352,158100,sodium polystyrene sulfonate (SPS) 30 g (120 mL) Bottle
35,10352,177191,lidocaine 1.5% (lidocaine) (10 mL) Ampule
35,10352,170226,citalopram (celeXA) 10 mg (5 mL) UDC
35,10352,170234,divalproex ER (DEPAKOTE ER) 250 mg Tab
35,10352,160394,pegfilgrastim (NEULASTA) 6 mg (0.6 mL) Syringe
35,10352,176469,esomeprazole magnesium DR (nexIUM) 40 mg Cap
35,10352,175909,ropivacaine (PF) 0.5% (ropivacaine (PF) 0.5%) (30 mL) Vial
35,10352,101558,disopyramide (NORPACE) 150 mg Cap
35,10352,176524,japanese enceph vaccine (PF) (japanese enceph vaccine (PF)) 6 mcg (0.5 mL) Vial
35,10352,176806,cloNIDine (CATAPRES) 0.05 mg Half-Tablet
35,10352,177143,desonide (DESOWEN) 0.05 % (15 g) Tube
35,10352,159139,"bupivacaine-EPINEPHrine 0.5%-1:200,000 (MARCAINE 0.5% / SENSORCAINE W EPI) (10 mL) Vial"
35,10352,102405,nitrofurantoin (MACRODANTIN) 100 mg Cap
35,10352,177774,norflurane-HFC (PAIN EASE) (30 mL) Can
35,10352,130380,procainamide (PRONESTYL) 1000 mg (10 mL) Vial
35,10352,141022,phenytoin (DILANTIN) 125 mg (5 mL) UDC
35,10352,101085,BACITRACIN 500 UNIT/GRAM TOPICAL OINTMENT (TOPICAL) (28.4 g) Tube
35,10352,176502,QUEtiapine ER (SEROquel XR) 200 mg Tab
35,10352,102012,acyclovir 200 mg Capsule (ZOVIRAX 200 mg Capsule) 200 mg
35,10352,176623,hyaluronic acid (HYLAN) 16 mg (2 mL) Syringe
35,10352,20,penicillin V potassium (VEETID) Bottle
35,10352,102720,propranolol (INDERAL) 10 mg Tab
35,10352,140240,artificial tear (hypromellose) 0.5% (ISOPTO TEARS) (15 mL) Bottle
35,10352,102650,folic acid (FOLVITE) 1 mg Tab
35,10352,100849,SODIUM ACETATE 2 MEQ/ML INTRAVENOUS SOLUTION Vial
35,10352,176777,colistimethate (COLYMYCIN) 150 mg Vial
35,10352,65,"isosorbide mononitrate (ISMO,MONOKET) Tab"
35,10352,176280,oxyCODONE (ROXICODONE) 15 mg Tab
35,10352,159033,phenazopyridine (PYRIDIUM) 200 mg Tab
35,10352,176091,enoxaparin (LOVENOX) 120 mg (0.8 mL) Syringe
35,10352,176814,propranolol (INDERAL) 5 mg Half-Tablet
35,10352,176679,topiramate (topAMAX) 50 mg Tab
35,10352,177758,predniSONE (DELTASONE) 50 mg Tab
35,10352,170121,CHLORHEXIDINE GLUCONATE 0.12 % MOUTHWASH (PERIDEX) Bottle
35,10352,160184,lithium citrate (lithium citrate) 8 mEq Oral Syringe
35,10352,159008,foscarnet (FOSCAVIR) 24 mg/mL (250 mL)
35,10352,176452,cyclobenzaprine (FLEXERIL) 5 mg Tab
35,10352,177529,"diphth,pertus(acell),tetanus (BOOSTRIX) (0.5 mL) Syringe"
35,10352,176265,azithromycin (ZITHROMAX) 100 mg (5 mL) Bottle
35,10352,176084,ophthalmic irrigation (EYE WASH) Bottle
35,10352,177284,insulin NPH-insulin regular 70-30 (humuLIN 70/30) 300 Units (3 mL) Vial
35,10352,177645,adenosine (ADENOSCAN) 3 mg Vial
35,10352,176291,sodium thiosulfate (sodium thiosulfate) 12.5 g (50 mL) Vial
35,10352,159015,divalproex DR (DEPAKOTE) 500 mg Tab
35,10352,176303,milrinone (200 mcg/mL) (PRIMACOR) 40 mg (200 mL) IVPB
35,10352,175858,alendronate (FOSAMAX) 35 mg Tab
35,10352,101904,pseudoePHEDrine (SUDAFED) 60 mg Tab
35,10352,160106,alum ammonium (alum ammonium) Can
35,10352,177223,doxycycline (VIBRAMYCIN) 100 mg Cap
35,10352,177522,lactase (LACTAID) 9000 Units Tab
35,10352,100450,hydrALAZINE (APRESOLINE) 20 mg (1 mL) Vial
35,10352,177566,sargramostim (LEUKINE) 250 mcg Vial
35,10352,159106,ACETIC ACID 2 % EAR SOLUTION (VOSOL) Bottle
35,10352,141024,docusate sodium (COLACE) 100 mg (10 mL) UDC
35,10352,103055,clonazePAM (klonoPIN) 1 mg Tab
35,10352,160613,octreotide (sandoSTATIN LAR DEPOT) 30 mg Vial
35,10352,KEYS,KEYS EACH
35,10352,170298,clindamycin (CLEOCIN) 900 mg (50 mL) IVPB
35,10352,101553,opium-belladonna (B&O suppository) 60 mg Suppository
35,10352,177760,"phytonadione (vitamin K, MEPHYTON) 1.25 mg Quarter-tablet"
35,10352,159267,isosorbide mononitrate ER (IMDUR ER) 30 mg Tab
35,10352,177674,EPINEPHrine sulfite and preservative free (EPINEPHrine HCl (PF)) 1 mg (1 mL) Ampule
35,10352,170264,sertraline (ZOLOFT) 20 mg (1 mL) Oral Syringe
35,10352,176934,diazepam (DIASTAT) 2.5 mg KIT
35,10352,177111,gentamicin 0.1% (GARAMYCIN) (15 g) Tube
35,10352,80,THYROTROPIN ALFA 1.1 MG INTRAMUSCULAR SOLUTION
35,10352,177520,thiamine mononitrate (thiamine mononitrate) 100 mg Tab
35,10352,178174,Lactobacillus rhamnosus GG (Culturelle) Cap
35,10352,159280,finasteride (PROSCAR) 5 mg Tab
35,10352,176262,bumetanide (BUMEX) 1 mg (4 mL) Vial
35,10352,177156,DOBUTamine in D5W (DOBUTREX) 250 mg (250 mL) BAG
35,10352,140265,tropicamide 1% (MYDRIACYL) (15 mL) Bottle
35,10352,170134,"EPINEPHRINE 0.15 MG/0.3 ML (1:2,000) INJECTION,AUTO-INJECTOR (EPIPEN JR) (0.3 mL) Syringe"
35,10352,178159,KETOROLAC (TORADOL) 15 mg (1 mL) Syringe
35,10352,160264,triamcinolone cream (KENALOG) 0.1 % (80 g) Tube
35,10352,177559,lactated ringers (lactated ringers) (500 mL) IVPB
35,10352,102157,captopril (CAPOTEN) 25 mg Tab
35,10352,100718,nitroGLYCERIN (nitroGLYCERIN) 50 mg (10 mL) Vial
35,10352,102235,clindamycin (CLEOCIN) 150 mg Cap
35,10352,176191,clindamycin (CLEOCIN) 300 mg (2 mL) Vial
35,10352,100351,fluorescein 500 mg (5 mL) Vial
35,10352,102420,penicillin V potassium (VEETID) 250 mg Tab
35,10352,159052,"cellulose, oxidized 4"" X 8"" (SURGICEL) 1 each"
35,10352,101075,"CALCIUM ACETATE-ALUMINUM 952 MG-1,347 MG TOPICAL POWDER IN PACKET Packet"
35,10352,177236,simethicone (MYLICON) 40 mg Half-Tablet
35,10352,160112,baclofen 2000 mcg/ml (LIORESAL) (20 mL) Vial
35,10352,159011,"varicella virus, live (VARIVAX) Syringe"
35,10352,177185,benzocaine-menthol (CEPACOL) Package
35,10352,177148,hydrocortisone valerate (WEST-CORT) 0.2 %
35,10352,151151,IPRATROPIUM BROMIDE 0.02 % SOLUTION FOR INHALATION (ATROVENT) Ampule
35,10352,140016,ATROPINE 1 % EYE DROPS (atropine) 1 % Bottle
35,10352,102224,ALPRAZolam (XANAX) 1 mg Tab
35,10352,177412,therapeutic multivitamin (THERAGRAN) Tab
35,10352,160137,dextroamphetamine (DEXTROSTAT) 5 mg Tab
35,10352,176823,HYDROmorphone (DILAUDID) 1 mg Half-Tablet
35,10352,102290,diphenhydrAMINE (BENADRYL) 50 mg Cap
35,10352,94,SODIUM CHLORIDE 0.9 % INJECTION SYRINGE
35,10352,176681,ampicillin-sulbactam (UNASYN) 1.5 g Vial
35,10352,175831,HYDROcodone 5 MG-ACETAMINOPHEN 325 MG TABLET (NORCO) 5 mg Tablet
35,10352,130435,tetanus immune globulin (HYPERTET) Syringe
35,10352,MRN1414335,Cole_Babyboy_neontal-morphine Oral Syringe
35,10352,176492,gemfibrozil (LOPID) 300 mg Half-Tablet
35,10352,102280,docusate sodium (COLACE) 100 mg Cap
35,10352,160227,pindolol (VISKEN) 5 mg Tab
35,10352,176025,methylPREDNISOLone acetate 40 mg/mL (DEPO-MEDROL) (5 mL) Vial
35,10352,110035,cromolyn (INTAL) 20 mg (2 mL) Ampule
35,10352,170110,aprepitant (EMEND) 125 mg Cap
35,10352,102395,methyldopa (ALDOMET) 250 mg Tab
35,10352,100185,dexamethasone (DECADRON) 4 mg (1 mL) Vial
35,10352,102670,haloperidol (HALDOL) 5 mg Tab
35,10352,159004,doxazosin (CARDURA) 2 mg Tab
35,10352,176030,nystatin (MYCOSTATIN) 100000 Units/mL (5 mL) UDC
35,10352,177083,amiodarone (PACERONE) 50 mg Half-Tablet
35,10352,178044,sugammadex (Bridion) 200 mg/2 mL (2 mL) Vial
35,10352,100682,metoclopramide HCl (REGLAN) 10 mg (2 mL) Vial
35,10352,102380,isosorbide dinitrate (ISORDIL) 10 mg Tab
35,10352,176908,oxytocin (PITOCIN) 15 Units (250 mL) IVPB
35,10352,121015,acetaminophen (TYLENOL) 650 mg Suppository
35,10352,159103,acetylcysteine 10% (MUCOMYST) (10 mL) Vial
35,10352,177182,potassium chloride ER (K-DUR) 10 mEq Tab
35,10352,MAD,MUCOSAL ATOMIZATION DEVICE (MAD) 3 mL Syringe
35,10352,177221,bacitracin-zinc (bacitracin-zinc) Tube
35,10352,110110,digoxin (LANOXIN) 50 mcg/mL Oral Syringe
35,10352,159185,granisetron (PF) (granisetron (PF)) 1 mg (1 mL) Vial
35,10352,mrn2146909,ROMEO_BABYBOY_NEONATAL_MORPHINE_ORALSYRINGE Oral Syringe
35,10352,102365,indomethacin (INDOCIN) 25 mg Cap
35,10352,175892,gentamicin 0.3% (GARAMYCIN) (5 mL) Bottle
35,10352,142006,diltiazem CD (CARDIZEM CD) 180 mg Cap
35,10352,177336,enalaprilat (VASOTEC) 1.25 mg (1 mL) Vial
35,10352,110270,potassium chloride (KAYCIEL) 10 % (473 mL)
35,10352,160306,DOBUTamine in D5W (DOBUTREX) 1000 mg (250 mL) BAG
35,10352,170300,lansoprazole ODS (PREVACID SOLUTAB) 15 mg Tab
