itemtransactionkey,skclientkey,itemtransactionrootkey,transactionsessionkey,itemtransactiontypekey,txtimekey,itemrootkey,itemkey,medkey,meditemrootkey,meditemkey,medfullname,device_naturalkey,dispensingdevicekey,storagespacerootkey,storagespacekey,storagespaceitemrootkey,storagespaceitemkey,storagespaceshortname,storagespaceabbreviatedname,transactionlocaldatetime,cancelflag,startstoragespaceinventoryquantity,endstoragespaceinventoryquantity,estransactiontypekey,legacytransactiontypekey,ismeddeviceexclude,ismedexclude,isdeviceexclude,transactionquantity,actualbegincount,hdp_shardid,medid,dispensingdevicename
-9223372033393073971,13535,1313730255,-1183963079,-2147445089,20200930,-2140166785,-2136404247,-2109694869,-2140166785,-2135856346,levalbuterol (Xopenex RT) 0.63 mg/3 mL NEBULE,-2147440891,-2146014099,-2127105341,-2118106256,-2122538654,-2109146256,OR_MAIN Drw 1-Pkt 5,OR_MAIN 1-5,2020-09-30 09:58:50.0,False,5.0000,0.0000,13,13,False,False,False,5.000000000000000000,5.000000000000000000,15,2947610,MUROR
-9223372033282949234,13535,1423627089,-1154651612,-2147445089,20210224,-2140166785,-2136404247,-2109694869,-2140166785,-2135856346,levalbuterol (Xopenex RT) 0.63 mg/3 mL NEBULE,-2147440891,-2146014099,-2127105341,-2118106256,-2122538654,-2109146256,OR_MAIN Drw 1-Pkt 5,OR_MAIN 1-5,2021-02-24 10:42:49.0,False,5.0000,0.0000,13,13,False,False,False,5.000000000000000000,5.000000000000000000,15,2947610,MUROR
-9223372033282949316,13535,1423627011,-1154651653,-2147445089,20210224,-2140166779,-2136404241,-2109696052,-2140166779,-2135856335,levETIRAcetam (Keppra) 500 mg TAB,-2147440892,-2145971824,-2127106140,-2115029848,-2122539423,-2109146885,ED_AUX Drw 3.1-Pkt A4,ED_AUX 3.1-A4,2021-02-24 10:14:17.0,False,18.0000,16.0000,13,13,False,False,False,2.000000000000000000,18.000000000000000000,15,00373,MURED
-9223372033282254031,13535,1424320561,-1154467270,-2147445089,20210225,-2140166777,-2136404239,-2109696464,-2140166777,-2135856332,levETIRAcetam (Keppra) 500 mg/5 mL VIAL,-2147440893,-2145971825,-2125647751,-2115888762,-2116377142,-2100076810,MEDSURG_TOWER_1 Dr 1-Pkt 27,MEDSURG_TOWER_1 1-27,2021-02-25 10:03:33.0,False,9.0000,0.0000,13,13,False,False,False,9.000000000000000000,9.000000000000000000,15,21860176,MURMSU
-9223372033282949314,13535,1423627023,-1154651651,-2147445089,20210224,-2140166777,-2136404239,-2109696464,-2140166777,-2135856332,levETIRAcetam (Keppra) 500 mg/5 mL VIAL,-2147440892,-2145971824,-2127106201,-2115029901,-2119983951,-2105266548,ED_MAIN Drw 6.2-Pkt A6,ED_MAIN 6.2-A6,2021-02-24 10:14:57.0,False,5.0000,0.0000,13,13,False,False,False,5.000000000000000000,5.000000000000000000,15,21860176,MURED
-9223372033331570021,13535,1375132129,-1167518061,-2147445104,20201208,-2140166772,-2136404234,-2109694160,-2140166772,-2135856322,levETIRAcetam/NS (Keppra/NaCl 0.75%) 1000 mg/100 mL BAG,-2147440892,-2146014663,-2127103388,-2118103597,-2117420573,-2101650860,ED_TOWER 1 Dr 3-Pkt 6,ED_TOWER 1 3-6,2020-12-08 08:44:56.0,False,4.0000,3.0000,502,502,False,False,False,1.000000000000000000,4.000000000000000000,15,146773825,MURED
-9223372033296995533,13535,1409620928,-1158397015,-2147445104,20210205,-2140166772,-2136404234,-2109694160,-2140166772,-2135856322,levETIRAcetam/NS (Keppra/NaCl 0.75%) 1000 mg/100 mL BAG,-2147440892,-2145975228,-2127103578,-2118103894,-2115421725,-2098650698,ED_TOWER 2 Dr 1-Pkt 16,ED_TOWER 2 1-16,2021-02-05 07:52:50.0,False,4.0000,3.0000,502,502,False,False,False,1.000000000000000000,4.000000000000000000,15,146773825,MURED
-9223372033411445981,13535,1295387228,-1188879924,-2147445104,20200908,-2140166772,-2136404234,-2109694160,-2140166772,-2135856322,levETIRAcetam/NS (Keppra/NaCl 0.75%) 1000 mg/100 mL BAG,-2147440893,-2146006755,-2127105080,-2118105386,-2122538864,-2109146744,MEDSURG_TOWER_2 Dr 3-Pkt 3,MEDSURG_TOWER_2 3-3,2020-09-08 10:14:40.0,False,8.0000,7.0000,502,502,False,False,False,1.000000000000000000,8.000000000000000000,15,146773825,MURMSU
-9223372033434355336,13535,1272526408,-1195041380,-2147445089,20200729,-2140166829,-2136404291,-2109696140,-2140166829,-2135861808,lamoTRIgine (LaMICtal) 100 mg TAB,-2147440893,-2146016094,-2127105950,-2115029671,-2122539266,-2109147109,MED-SURG_MAIN Drw 4.1-Pkt A5,MED-SURG_MAIN 4.1-A5,2020-07-29 09:37:23.0,False,11.0000,0.0000,13,13,False,False,False,11.000000000000000000,11.000000000000000000,15,31800,MURMSU
-9223372033433829728,13535,1273050900,-1194900711,-2147445089,20200730,-2140166829,-2136404291,-2109696140,-2140166829,-2135861808,lamoTRIgine (LaMICtal) 100 mg TAB,-2147440892,-2146014663,-2127105557,-2115030227,-2118248833,-2102809401,ED_AUX Drw 6.2-Pkt A5,ED_AUX 6.2-A5,2020-07-30 09:16:34.0,False,5.0000,0.0000,13,13,False,False,False,5.000000000000000000,5.000000000000000000,15,31800,MURED
-9223372033449827088,13535,1257090123,-1199145895,-2147445089,20200630,-2140166808,-2136404270,-2109695537,-2140166808,-2135852875,latanoprost ophthalmic 0.005% solution 2.5 mL (Xalatan) (50 drop) BOTTLE,-2147440893,-2146016094,-2127105152,-2118106050,-2121967361,-2108205138,MEDSURG_REMOTE MANAGER-Pkt 33,MEDSURG_REMOTE MANAGER-33,2020-06-30 09:45:57.0,False,3.0000,2.0000,13,13,False,False,False,1.000000000000000000,3.000000000000000000,15,41705,MURMSU
-9223372033282254035,13535,1424320573,-1154467272,-2147445089,20210225,-2140166808,-2136404270,-2109695537,-2140166808,-2135852875,latanoprost ophthalmic 0.005% solution 2.5 mL (Xalatan) (50 drop) BOTTLE,-2147440893,-2145971825,-2127105152,-2118106050,-2121967361,-2108205138,MEDSURG_REMOTE MANAGER-Pkt 33,MEDSURG_REMOTE MANAGER-33,2021-02-25 10:01:44.0,False,3.0000,1.0000,13,13,False,False,False,2.000000000000000000,3.000000000000000000,15,41705,MURMSU
-9223372033476690414,13535,1230280884,-1206342399,-2147445089,20200505,-2140166808,-2136404270,-2109695537,-2140166808,-2135852875,latanoprost ophthalmic 0.005% solution 2.5 mL (Xalatan) (50 drop) BOTTLE,-2147440893,-2146016094,-2127105152,-2118106050,-2121967361,-2108205138,MEDSURG_REMOTE MANAGER-Pkt 33,MEDSURG_REMOTE MANAGER-33,2020-05-05 09:37:28.0,False,3.0000,2.0000,13,13,False,False,False,1.000000000000000000,3.000000000000000000,15,41705,MURMSU
-9223372033416814075,13535,1290027539,-1190343558,-2147445089,20200901,-2140166808,-2136404270,-2109695537,-2140166808,-2135852875,latanoprost ophthalmic 0.005% solution 2.5 mL (Xalatan) (50 drop) BOTTLE,-2147440893,-2146006755,-2127105152,-2118106050,-2121967361,-2108205138,MEDSURG_REMOTE MANAGER-Pkt 33,MEDSURG_REMOTE MANAGER-33,2020-09-01 09:38:04.0,False,3.0000,2.0000,13,13,False,False,False,1.000000000000000000,3.000000000000000000,15,41705,MURMSU
-9223372033353769492,13535,1352991920,-1173432487,-2147445089,20201029,-2140166736,-2136404198,-2109695894,-2140166736,-2135856265,levothyroxine (Synthroid) 100 mcg/5 mL VIAL,-2147440893,-2146006755,-2127105682,-2115029468,-2122539271,-2109147089,MED-SURG_MAIN Drw 3.2-Pkt B1,MED-SURG_MAIN 3.2-B1,2020-10-29 10:49:09.0,False,1.0000,0.0000,13,13,False,False,False,1.000000000000000000,1.000000000000000000,15,106649219,MURMSU
-9223372033416814029,13535,1290027587,-1190343545,-2147445089,20200901,-2140166731,-2136404193,-2109694731,-2140166731,-2135850357,lidocaine 1% (Xylocaine) (20 mL) MULTIDOSE VIAL,-2147440893,-2146006755,-2127105487,-2118106470,-2122539159,-2109146615,MED-SURG_AUX Drw 7-Pkt 6,MED-SURG_AUX 7-6,2020-09-01 09:49:04.0,False,5.0000,2.0000,13,13,False,False,False,3.000000000000000000,5.000000000000000000,15,7947669,MURMSU
-9223372033416246733,13535,1290593536,-1190192888,-2147445089,20200902,-2140166730,-2136404192,-2109694936,-2140166730,-2135850356,lidocaine 1% (Xylocaine) (50 mL) MULTIDOSE VIAL,-2147440891,-2146014099,-2127105391,-2115030394,-2122538516,-2109146084,OR_MAIN Drw 6-Pkt A2,OR_MAIN 6-A2,2020-09-02 09:38:36.0,False,2.0000,0.0000,13,13,False,False,False,2.000000000000000000,2.000000000000000000,15,2947968,MUROR
-9223372033355081240,13535,1351679532,-1173779201,-2147445089,20201027,-2140166708,-2136404170,-2109694861,-2140166708,-2135850397,lidocaine PF 2% (Xylocaine-MPF) 100 mg/5 mL (5 mL) VIAL,-2147440892,-2146014663,-2127106208,-2115029915,-2119301577,-2104303056,ED_MAIN Drw 6.1-Pkt C1,ED_MAIN 6.1-C1,2020-10-27 09:37:37.0,False,9.0000,7.0000,13,13,False,False,False,2.000000000000000000,9.000000000000000000,15,8495801,MURED
-9223372033491482863,13535,1215518798,-1210333787,-2147445089,20200327,-2140166708,-2136404170,-2113997658,-2140166708,-2135850397,lidocaine PF 2% (Xylocaine-MPF) 100 mg/5 mL (5 mL) VIAL,-2147440890,-2146017725,-2127104202,-2118104421,-2122538779,-2109146538,EMS_TOWER Dr 3-Pkt 8,EMS_TOWER 3-8,2020-03-27 08:19:14.0,False,5.0000,0.0000,13,13,False,False,False,5.000000000000000000,5.000000000000000000,15,8495801,MUREMS
-9223372033476690412,13535,1230280883,-1206342398,-2147445089,20200505,-2140166761,-2136404223,-2109696545,-2140166761,-2135850936,levoFLOXacin (Levaquin) 500 mg TAB,-2147440893,-2146016094,-2127105940,-2118107045,-2122539256,-2109147105,MED-SURG_MAIN Drw 4.1-Pkt D1,MED-SURG_MAIN 4.1-D1,2020-05-05 09:37:53.0,False,19.0000,0.0000,13,13,False,False,False,19.000000000000000000,19.000000000000000000,15,42848,MURMSU
-9223372033476690382,13535,1230280913,-1206342383,-2147445089,20200505,-2140166761,-2136404223,-2109696545,-2140166761,-2135850936,levoFLOXacin (Levaquin) 500 mg TAB,-2147440891,-2146016093,-2127105236,-2118106115,-2122538488,-2109145974,PACU_MAIN Drw 3.1-Pkt B3,PACU_MAIN 3.1-B3,2020-05-05 09:53:22.0,False,10.0000,0.0000,13,13,False,False,False,10.000000000000000000,10.000000000000000000,15,42848,MUROR
-9223372033244019596,13535,1462452719,-1144295405,-2147445089,20210429,-2140166761,-2136404223,-2109696545,-2140166761,-2135850936,levoFLOXacin (Levaquin) 500 mg TAB,-2147440893,-2145970038,-2127105940,-2115029662,-2122539256,-2109147105,MED-SURG_MAIN Drw 4.1-Pkt D1,MED-SURG_MAIN 4.1-D1,2021-04-29 11:13:02.0,False,30.0000,0.0000,13,13,False,False,False,30.000000000000000000,30.000000000000000000,15,42848,MURMSU
-9223372033244019757,13535,1462452564,-1144295467,-2147445089,20210429,-2140166761,-2136404223,-2109696545,-2140166761,-2135850936,levoFLOXacin (Levaquin) 500 mg TAB,-2147440891,-2146014099,-2127105236,-2115030344,-2122538488,-2109145974,OR_MAIN Drw 3.1-Pkt B3,OR_MAIN 3.1-B3,2021-04-29 09:28:32.0,False,20.0000,0.0000,13,13,False,False,False,20.000000000000000000,20.000000000000000000,15,42848,MUROR
-9223372033476689946,13535,1230281345,-1206342210,-2147445089,20200506,-2140166761,-2136404223,-2109696545,-2140166761,-2135850936,levoFLOXacin (Levaquin) 500 mg TAB,-2147440892,-2146016091,-2127106388,-2118107469,-2122539577,-2102472625,ED_MAIN Drw 3.2-Pkt B1,ED_MAIN 3.2-B1,2020-05-06 08:53:47.0,False,15.0000,0.0000,13,13,False,False,False,15.000000000000000000,15.000000000000000000,15,42848,MURED
-9223372033244019842,13535,1462452471,-1144295499,-2147445089,20210429,-2140166761,-2136404223,-2109696545,-2140166761,-2135850936,levoFLOXacin (Levaquin) 500 mg TAB,-2147440892,-2145970039,-2127106388,-2115030041,-2122539577,-2098045303,ED_MAIN Drw 3.2-Pkt B1,ED_MAIN 3.2-B1,2021-04-29 09:08:40.0,False,19.0000,0.0000,13,13,False,False,False,19.000000000000000000,19.000000000000000000,15,42848,MURED
-9223372033433829726,13535,1273050901,-1194900688,-2147445089,20200730,-2140166759,-2136404221,-2109694339,-2140166759,-2135850932,levoFLOXacin (Levaquin) 750 mg TAB,-2147440892,-2146014663,-2127106402,-2115030061,-2122539588,-2109146884,ED_MAIN Drw 3.1-Pkt A5,ED_MAIN 3.1-A5,2020-07-30 09:16:55.0,False,12.0000,0.0000,13,13,False,False,False,12.000000000000000000,12.000000000000000000,15,3887078,MURED
-9223372033434355334,13535,1272526402,-1195041379,-2147445089,20200729,-2140166759,-2136404221,-2109694339,-2140166759,-2135850932,levoFLOXacin (Levaquin) 750 mg TAB,-2147440893,-2146016094,-2127105952,-2115029652,-2122539232,-2109147101,MED-SURG_MAIN Drw 4.2-Pkt B1,MED-SURG_MAIN 4.2-B1,2020-07-29 09:37:45.0,False,16.0000,0.0000,13,13,False,False,False,16.000000000000000000,16.000000000000000000,15,3887078,MURMSU
-9223372033244019593,13535,1462452735,-1144295404,-2147445089,20210429,-2140166755,-2136404217,-2109696500,-2140166755,-2135850183,levoFLOXacin-D5W (Levaquin) 250 mg/50 mL BAG,-2147440893,-2145970038,-2127104894,-2118105287,-2122538851,-2109146731,MEDSURG_TOWER_2 Dr 4-Pkt 2,MEDSURG_TOWER_2 4-2,2021-04-29 11:13:42.0,False,8.0000,0.0000,13,13,False,False,False,8.000000000000000000,8.000000000000000000,15,00266,MURMSU
-9223372033318908234,13535,1387761860,-1164182770,-2147445089,20201231,-2140166754,-2136404216,-2109695536,-2140166754,-2135850182,levoFLOXacin-D5W (Levaquin) 500 mg/100 mL BAG,-2147440893,-2145981111,-2127104506,-2118105881,-2122538924,-2109146804,MEDSURG_TOWER_1 Dr 2-Pkt 8,MEDSURG_TOWER_1 2-8,2020-12-31 09:47:49.0,False,10.0000,0.0000,13,13,False,False,False,10.000000000000000000,10.000000000000000000,15,42844,MURMSU
-9223372033320095412,13535,1386577692,-1164493352,-2147445089,20201229,-2140166754,-2136404216,-2109695536,-2140166754,-2135850182,levoFLOXacin-D5W (Levaquin) 500 mg/100 mL BAG,-2147440891,-2146014099,-2127103069,-2118103292,-2122538556,-2109146158,OR_TOWER Dr 2-Pkt 11,OR_TOWER 2-11,2020-12-29 10:04:45.0,False,8.0000,0.0000,13,13,False,False,False,8.000000000000000000,8.000000000000000000,15,42844,MUROR
-9223372033320095530,13535,1386577569,-1164493388,-2147445089,20201229,-2140166754,-2136404216,-2109695536,-2140166754,-2135850182,levoFLOXacin-D5W (Levaquin) 500 mg/100 mL BAG,-2147440892,-2145981112,-2127103618,-2118103839,-2116549730,-2100330562,ED_TOWER 2 Dr 2-Pkt 20,ED_TOWER 2 2-20,2020-12-29 09:34:21.0,False,5.0000,0.0000,13,13,False,False,False,5.000000000000000000,5.000000000000000000,15,42844,MURED
-9223372033320095528,13535,1386577580,-1164493387,-2147445089,20201229,-2140166753,-2136404215,-2109695487,-2140166753,-2135850181,levoFLOXacin-D5W (Levaquin) 750 mg/150 mL BAG,-2147440892,-2145981112,-2127103468,-2118103592,-2122538713,-2109146342,ED_TOWER 1 Dr 3-Pkt 11,ED_TOWER 1 3-11,2020-12-29 09:35:34.0,False,11.0000,7.0000,13,13,False,False,False,4.000000000000000000,11.000000000000000000,15,4363355,MURED
-9223372033320095410,13535,1386577706,-1164493351,-2147445089,20201229,-2140166753,-2136404215,-2109695487,-2140166753,-2135850181,levoFLOXacin-D5W (Levaquin) 750 mg/150 mL BAG,-2147440891,-2146014099,-2127103093,-2118103250,-2122538551,-2109146153,OR_TOWER Dr 3-Pkt 2,OR_TOWER 3-2,2020-12-29 10:05:40.0,False,6.0000,4.0000,13,13,False,False,False,2.000000000000000000,6.000000000000000000,15,4363355,MUROR
-9223372033449827086,13535,1257090124,-1199145894,-2147445089,20200630,-2140166746,-2136404208,-2109696662,-2140166746,-2135856285,levothyroxine (Levothroid) 0.088 mg TAB,-2147440893,-2146016094,-2127105646,-2115029427,-2122539314,-2109147271,MED-SURG_MAIN Drw 2.2-Pkt B1,MED-SURG_MAIN 2.2-B1,2020-06-30 09:46:25.0,False,15.0000,0.0000,13,13,False,False,False,15.000000000000000000,15.000000000000000000,15,29511,MURMSU
-9223372033353769494,13535,1352991923,-1173432488,-2147445089,20201029,-2140166745,-2136404207,-2109696486,-2140166745,-2135856283,levothyroxine (Levothroid) 0.1 mg TAB,-2147440893,-2146006755,-2127105615,-2115029388,-2122538972,-2109147104,MED-SURG_AUX Drw 5.2-Pkt B5,MED-SURG_AUX 5.2-B5,2020-10-29 10:48:49.0,False,25.0000,10.0000,13,13,False,False,False,15.000000000000000000,25.000000000000000000,15,16145,MURMSU
-9223372033482682690,13535,1224301136,-1207955358,-2147445089,20200421,-2140166744,-2136404206,-2113998562,-2140166744,-2135856281,levothyroxine (Levothroid) 0.112 mg TAB,-2147440893,-2146017728,-2127105707,-2118106793,-2122539292,-2109146599,MED-SURG_MAIN Drw 3.1-Pkt A6,MED-SURG_MAIN 3.1-A6,2020-04-21 09:38:42.0,False,12.0000,0.0000,13,13,False,False,False,12.000000000000000000,12.000000000000000000,15,19037,MURMSU
-9223372033244019590,13535,1462452728,-1144295403,-2147445089,20210429,-2140166744,-2136404206,-2109696381,-2140166744,-2135856281,levothyroxine (Levothroid) 0.112 mg TAB,-2147440893,-2145970038,-2127105707,-2115029489,-2122539292,-2097850189,MED-SURG_MAIN Drw 3.1-Pkt A6,MED-SURG_MAIN 3.1-A6,2021-04-29 11:14:05.0,False,14.0000,0.0000,13,13,False,False,False,14.000000000000000000,14.000000000000000000,15,19037,MURMSU
-9223372033298900826,13535,1407720356,-1158898922,-2147445104,20210202,-2140166926,-2136404388,-2109084525,-2140166926,-2135856565,ipratropium HFA 17 mcg UD (Atrovent HFA) (200 puff) INHALER,-2147437246,-2145981413,-2125248933,-2114996465,-2115361222,-2098551100,PACU Drw 1-Pkt 7,PACU 1-7,2021-02-02 08:13:12.0,False,6.0000,3.0000,502,502,False,False,False,3.000000000000000000,6.000000000000000000,15,13754297,MURPACU
-9223372033449827090,13535,1257090128,-1199145896,-2147445089,20200630,-2140166922,-2136404384,-2109696053,-2140166922,-2135856559,irbesartan (Avapro) 150 mg TAB,-2147440893,-2146016094,-2127105457,-2115029702,-2122539115,-2109147092,MED-SURG_AUX Drw 2.1-Pkt B1,MED-SURG_AUX 2.1-B1,2020-06-30 09:45:17.0,False,18.0000,0.0000,13,13,False,False,False,18.000000000000000000,18.000000000000000000,15,00063,MURMSU
-9223372033318908244,13535,1387761843,-1164182782,-2147445089,20201231,-2140166915,-2136404377,-2109695174,-2140166915,-2135856545,iron polysaccharide (Nu-Iron 150) 150 mg CAP,-2147440893,-2145981111,-2127105600,-2115029382,-2122538965,-2109147107,MED-SURG_AUX Drw 5.2-Pkt D3,MED-SURG_AUX 5.2-D3,2020-12-31 09:44:17.0,False,24.0000,0.0000,13,13,False,False,False,24.000000000000000000,24.000000000000000000,15,15176,MURMSU
-9223372033434355346,13535,1272526410,-1195041383,-2147445089,20200729,-2140166904,-2136404366,-2109695329,-2140166904,-2135856530,isosorbide dinitrate (Isordil) 20 mg TAB,-2147440893,-2146016094,-2127105620,-2115029443,-2118325305,-2102918309,MED-SURG_MAIN Drw 2.1-Pkt C2,MED-SURG_MAIN 2.1-C2,2020-07-29 09:35:41.0,False,14.0000,0.0000,13,13,False,False,False,14.000000000000000000,14.000000000000000000,15,16786,MURMSU
-9223372033318908242,13535,1387761822,-1164182781,-2147445089,20201231,-2140166904,-2136404366,-2109695329,-2140166904,-2135856530,isosorbide dinitrate (Isordil) 20 mg TAB,-2147440893,-2145981111,-2127105620,-2115029443,-2118325305,-2102918309,MED-SURG_MAIN Drw 2.1-Pkt C2,MED-SURG_MAIN 2.1-C2,2020-12-31 09:44:51.0,False,10.0000,0.0000,13,13,False,False,False,10.000000000000000000,10.000000000000000000,15,16786,MURMSU
-9223372033483295332,13535,1223689939,-1208120316,-2147445089,20200420,-2140166957,-2136404419,-2110724233,-2140166957,-2135852637,insulin lispro (HumaLOG) 1 unit/0.01 mL (3 mL) MULTIDOSE VIAL,-2147440892,-2146016471,-2127106513,-2118107610,-2118558550,-2103247001,ED_MAIN Drw 5.2-Pkt A5,ED_MAIN 5.2-A5,2020-04-20 09:26:57.0,False,600.0000,300.0000,13,13,False,False,False,300.000000000000000000,600.000000000000000000,15,159618156,MURED
-9223372033419349054,13535,1287498512,-1191026605,-2147445089,20200828,-2140166957,-2136404419,-2109693929,-2140166957,-2135852637,insulin lispro (HumaLOG) 1 unit/0.01 mL (3 mL) MULTIDOSE VIAL,-2147440892,-2146014663,-2127106513,-2115030168,-2118558550,-2099703499,ED_MAIN Drw 5.2-Pkt A5,ED_MAIN 5.2-A5,2020-08-28 09:00:02.0,False,299.0000,0.0000,13,13,False,False,False,299.000000000000000000,299.000000000000000000,15,159618156,MURED
-9223372033442144999,13535,1264754196,-1197100475,-2147445089,20200714,-2140166957,-2136404419,-2109693929,-2140166957,-2135852637,insulin lispro (HumaLOG) 1 unit/0.01 mL (3 mL) MULTIDOSE VIAL,-2147440893,-2146016094,-2125604883,-2115029378,-2117607290,-2100164953,MED-SURG_AUX Drw 1.2-Pkt D1,MED-SURG_AUX 1.2-D1,2020-07-14 08:18:46.0,False,574.0000,300.0000,13,13,False,False,False,274.000000000000000000,574.000000000000000000,15,159618156,MURMSU
-9223372033227364651,13535,1479063814,-1139873342,-2147445089,20210526,-2140166957,-2136404419,-2109693929,-2140166957,-2135852637,insulin lispro (HumaLOG) 1 unit/0.01 mL (3 mL) MULTIDOSE VIAL,-2147440893,-2145970038,-2125604883,-2115029378,-2117607290,-2100164953,MED-SURG_AUX Drw 1.2-Pkt D1,MED-SURG_AUX 1.2-D1,2021-05-26 10:04:18.0,False,548.0000,0.0000,13,13,False,False,False,548.000000000000000000,548.000000000000000000,15,159618156,MURMSU
-9223372033325710020,13535,1380977651,-1165968459,-2147445089,20201218,-2140166957,-2136404419,-2109693929,-2140166957,-2135852637,insulin lispro (HumaLOG) 1 unit/0.01 mL (3 mL) MULTIDOSE VIAL,-2147440892,-2145981112,-2127106513,-2115030168,-2118558550,-2099703499,ED_MAIN Drw 5.2-Pkt A5,ED_MAIN 5.2-A5,2020-12-18 09:22:56.0,False,298.0000,0.0000,13,13,False,False,False,298.000000000000000000,298.000000000000000000,15,159618156,MURED
-9223372033397663618,13535,1309147061,-1185198591,-2147445089,20200925,-2140166957,-2136404419,-2109693929,-2140166957,-2135852637,insulin lispro (HumaLOG) 1 unit/0.01 mL (3 mL) MULTIDOSE VIAL,-2147440892,-2146014663,-2127106513,-2115030168,-2118558550,-2099703499,ED_MAIN Drw 5.2-Pkt A5,ED_MAIN 5.2-A5,2020-09-25 08:22:07.0,False,300.0000,0.0000,13,13,False,False,False,300.000000000000000000,300.000000000000000000,15,159618156,MURED
-9223372033278727929,13535,1427836939,-1153535861,-2147445089,20210303,-2140166957,-2136404419,-2109693929,-2140166957,-2135852637,insulin lispro (HumaLOG) 1 unit/0.01 mL (3 mL) MULTIDOSE VIAL,-2147440893,-2145971825,-2127105194,-2115029732,-2118517215,-2100164952,MED-SURG_AUX Drw 1.2-Pkt D3,MED-SURG_AUX 1.2-D3,2021-03-03 08:37:50.0,False,295.0000,0.0000,13,13,False,False,False,295.000000000000000000,295.000000000000000000,15,159618156,MURMSU
